48.6791632403	64.4318130194	62.2475086001
43.5858588581	37.860938266	58.7044704531
44.678374943	81.1580458282	20.7742292733
30.6349472017	53.2825588799	30.1246330279
50.8508655381	35.0727103577	47.0923348518
51.0771564172	93.9001562	23.0488160212
81.7627708322	87.5942811493	84.4308792695
79.4831416883	55.0156342898	19.4764289567
